waveform	[0]		[1]	
t0	24.3.2015  13:57:49		24.3.2015  13:57:49	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:57:49	-2,085988E-2	24.3.2015  13:57:49	-1,080003E-1
24.3.2015  13:57:49	-2,021521E-2	24.3.2015  13:57:49	-1,127386E-1
24.3.2015  13:57:49	-1,973171E-2	24.3.2015  13:57:49	-1,242459E-1
24.3.2015  13:57:49	-1,911927E-2	24.3.2015  13:57:49	-1,366235E-1
24.3.2015  13:57:49	-1,857131E-2	24.3.2015  13:57:49	-1,479696E-1
24.3.2015  13:57:49	-1,808781E-2	24.3.2015  13:57:49	-1,521922E-1
24.3.2015  13:57:49	-1,728197E-2	24.3.2015  13:57:49	-1,650856E-1
24.3.2015  13:57:49	-1,676624E-2	24.3.2015  13:57:49	-1,776566E-1
24.3.2015  13:57:49	-1,637944E-2	24.3.2015  13:57:49	-1,880680E-1
24.3.2015  13:57:49	-1,544467E-2	24.3.2015  13:57:49	-1,950949E-1
24.3.2015  13:57:49	-1,509010E-2	24.3.2015  13:57:49	-2,071824E-1
24.3.2015  13:57:49	-1,450990E-2	24.3.2015  13:57:49	-2,170781E-1
24.3.2015  13:57:49	-1,389747E-2	24.3.2015  13:57:49	-2,278118E-1
24.3.2015  13:57:49	-1,334950E-2	24.3.2015  13:57:49	-2,363537E-1
24.3.2015  13:57:49	-1,280154E-2	24.3.2015  13:57:49	-2,422202E-1
24.3.2015  13:57:49	-1,218910E-2	24.3.2015  13:57:49	-2,546623E-1
24.3.2015  13:57:49	-1,164114E-2	24.3.2015  13:57:49	-2,634943E-1
24.3.2015  13:57:49	-1,096424E-2	24.3.2015  13:57:49	-2,753884E-1
24.3.2015  13:57:49	-1,035180E-2	24.3.2015  13:57:49	-2,801912E-1
24.3.2015  13:57:49	-9,803835E-3	24.3.2015  13:57:49	-2,912151E-1
24.3.2015  13:57:49	-9,320334E-3	24.3.2015  13:57:49	-3,019811E-1
24.3.2015  13:57:49	-8,450034E-3	24.3.2015  13:57:49	-3,079121E-1
24.3.2015  13:57:49	-7,869834E-3	24.3.2015  13:57:49	-3,176466E-1
24.3.2015  13:57:49	-7,418567E-3	24.3.2015  13:57:49	-3,288961E-1
24.3.2015  13:57:49	-6,580499E-3	24.3.2015  13:57:49	-3,323451E-1
24.3.2015  13:57:49	-6,161466E-3	24.3.2015  13:57:49	-3,404357E-1
24.3.2015  13:57:49	-5,645732E-3	24.3.2015  13:57:49	-3,503314E-1
24.3.2015  13:57:49	-4,936598E-3	24.3.2015  13:57:49	-3,593569E-1
24.3.2015  13:57:49	-4,453098E-3	24.3.2015  13:57:49	-3,661582E-1
24.3.2015  13:57:49	-3,486097E-3	24.3.2015  13:57:49	-3,773432E-1
24.3.2015  13:57:49	-3,228231E-3	24.3.2015  13:57:49	-3,859174E-1
24.3.2015  13:57:49	-2,390163E-3	24.3.2015  13:57:49	-3,909781E-1
24.3.2015  13:57:49	-1,906663E-3	24.3.2015  13:57:49	-4,007771E-1
24.3.2015  13:57:49	-1,229763E-3	24.3.2015  13:57:49	-4,082553E-1
24.3.2015  13:57:49	-6,817957E-4	24.3.2015  13:57:49	-4,162815E-1
24.3.2015  13:57:49	9,180475E-5	24.3.2015  13:57:49	-4,241788E-1
24.3.2015  13:57:49	6,720051E-4	24.3.2015  13:57:49	-4,306900E-1
24.3.2015  13:57:49	9,298719E-4	24.3.2015  13:57:49	-4,366533E-1
24.3.2015  13:57:49	1,735706E-3	24.3.2015  13:57:49	-4,458076E-1
24.3.2015  13:57:49	2,283673E-3	24.3.2015  13:57:49	-4,528024E-1
24.3.2015  13:57:49	3,121740E-3	24.3.2015  13:57:49	-4,612476E-1
24.3.2015  13:57:49	3,734174E-3	24.3.2015  13:57:49	-4,634395E-1
24.3.2015  13:57:49	4,282141E-3	24.3.2015  13:57:49	-4,719493E-1
24.3.2015  13:57:49	4,991274E-3	24.3.2015  13:57:49	-4,803301E-1
