waveform	[0]		[1]	
t0	24.3.2015  13:43:52		24.3.2015  13:43:52	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:43:52	-2,005092E-2	24.3.2015  13:43:52	4,328325E-1
24.3.2015  13:43:52	-2,063112E-2	24.3.2015  13:43:52	4,356369E-1
24.3.2015  13:43:52	-2,127578E-2	24.3.2015  13:43:52	4,361848E-1
24.3.2015  13:43:52	-2,172705E-2	24.3.2015  13:43:52	4,419225E-1
24.3.2015  13:43:52	-2,233948E-2	24.3.2015  13:43:52	4,418258E-1
24.3.2015  13:43:52	-2,285522E-2	24.3.2015  13:43:52	4,446301E-1
24.3.2015  13:43:52	-2,337095E-2	24.3.2015  13:43:52	4,480792E-1
24.3.2015  13:43:52	-2,382222E-2	24.3.2015  13:43:52	4,491106E-1
24.3.2015  13:43:52	-2,446689E-2	24.3.2015  13:43:52	4,529787E-1
24.3.2015  13:43:52	-2,504709E-2	24.3.2015  13:43:52	4,519472E-1
24.3.2015  13:43:52	-2,565952E-2	24.3.2015  13:43:52	4,583296E-1
24.3.2015  13:43:52	-2,604632E-2	24.3.2015  13:43:52	4,570080E-1
24.3.2015  13:43:52	-2,643312E-2	24.3.2015  13:43:52	4,562666E-1
24.3.2015  13:43:52	-2,691662E-2	24.3.2015  13:43:52	4,602636E-1
24.3.2015  13:43:52	-2,769022E-2	24.3.2015  13:43:52	4,633903E-1
24.3.2015  13:43:52	-2,820596E-2	24.3.2015  13:43:52	4,623910E-1
24.3.2015  13:43:52	-2,849606E-2	24.3.2015  13:43:52	4,668716E-1
24.3.2015  13:43:52	-2,920519E-2	24.3.2015  13:43:52	4,670972E-1
24.3.2015  13:43:52	-2,959199E-2	24.3.2015  13:43:52	4,690635E-1
24.3.2015  13:43:52	-2,994656E-2	24.3.2015  13:43:52	4,687734E-1
24.3.2015  13:43:52	-3,039782E-2	24.3.2015  13:43:52	4,694181E-1
24.3.2015  13:43:52	-3,094579E-2	24.3.2015  13:43:52	4,688701E-1
24.3.2015  13:43:52	-3,142929E-2	24.3.2015  13:43:52	4,725125E-1
24.3.2015  13:43:52	-3,188056E-2	24.3.2015  13:43:52	4,721257E-1
24.3.2015  13:43:52	-3,239629E-2	24.3.2015  13:43:52	4,731572E-1
24.3.2015  13:43:52	-3,268639E-2	24.3.2015  13:43:52	4,735440E-1
24.3.2015  13:43:52	-3,329883E-2	24.3.2015  13:43:52	4,738664E-1
24.3.2015  13:43:52	-3,349223E-2	24.3.2015  13:43:52	4,729316E-1
24.3.2015  13:43:52	-3,397573E-2	24.3.2015  13:43:52	4,736085E-1
24.3.2015  13:43:52	-3,445923E-2	24.3.2015  13:43:52	4,745110E-1
24.3.2015  13:43:52	-3,465263E-2	24.3.2015  13:43:52	4,750913E-1
24.3.2015  13:43:52	-3,516836E-2	24.3.2015  13:43:52	4,739631E-1
24.3.2015  13:43:52	-3,581303E-2	24.3.2015  13:43:52	4,728993E-1
24.3.2015  13:43:52	-3,610313E-2	24.3.2015  13:43:52	4,742854E-1
24.3.2015  13:43:52	-3,629653E-2	24.3.2015  13:43:52	4,754458E-1
24.3.2015  13:43:52	-3,678003E-2	24.3.2015  13:43:52	4,724481E-1
24.3.2015  13:43:52	-3,703790E-2	24.3.2015  13:43:52	4,738019E-1
24.3.2015  13:43:52	-3,752140E-2	24.3.2015  13:43:52	4,722224E-1
24.3.2015  13:43:52	-3,765033E-2	24.3.2015  13:43:52	4,689023E-1
24.3.2015  13:43:52	-3,810160E-2	24.3.2015  13:43:52	4,671939E-1
24.3.2015  13:43:52	-3,819830E-2	24.3.2015  13:43:52	4,671617E-1
24.3.2015  13:43:52	-3,858510E-2	24.3.2015  13:43:52	4,638416E-1
24.3.2015  13:43:52	-3,877850E-2	24.3.2015  13:43:52	4,642929E-1
24.3.2015  13:43:52	-3,922977E-2	24.3.2015  13:43:52	4,615530E-1
24.3.2015  13:43:52	-3,948763E-2	24.3.2015  13:43:52	4,587164E-1
24.3.2015  13:43:52	-3,990667E-2	24.3.2015  13:43:52	4,592966E-1
24.3.2015  13:43:52	-4,000337E-2	24.3.2015  13:43:52	4,555574E-1
24.3.2015  13:43:52	-4,032570E-2	24.3.2015  13:43:52	4,558475E-1
24.3.2015  13:43:52	-4,039017E-2	24.3.2015  13:43:52	4,524307E-1
24.3.2015  13:43:52	-4,071250E-2	24.3.2015  13:43:52	4,502711E-1
24.3.2015  13:43:52	-4,106707E-2	24.3.2015  13:43:52	4,469510E-1
24.3.2015  13:43:52	-4,132493E-2	24.3.2015  13:43:52	4,434375E-1
24.3.2015  13:43:52	-4,138940E-2	24.3.2015  13:43:52	4,425027E-1
24.3.2015  13:43:52	-4,158280E-2	24.3.2015  13:43:52	4,382156E-1
24.3.2015  13:43:52	-4,161503E-2	24.3.2015  13:43:52	4,345409E-1
24.3.2015  13:43:52	-4,180843E-2	24.3.2015  13:43:52	4,321878E-1
24.3.2015  13:43:52	-4,190513E-2	24.3.2015  13:43:52	4,286421E-1
24.3.2015  13:43:52	-4,216300E-2	24.3.2015  13:43:52	4,255154E-1
24.3.2015  13:43:52	-4,206630E-2	24.3.2015  13:43:52	4,239682E-1
24.3.2015  13:43:52	-4,232417E-2	24.3.2015  13:43:52	4,191009E-1
24.3.2015  13:43:52	-4,264650E-2	24.3.2015  13:43:52	4,177793E-1
24.3.2015  13:43:52	-4,261427E-2	24.3.2015  13:43:52	4,122673E-1
24.3.2015  13:43:52	-4,248533E-2	24.3.2015  13:43:52	4,092373E-1
24.3.2015  13:43:52	-4,277544E-2	24.3.2015  13:43:52	4,056593E-1
24.3.2015  13:43:52	-4,283990E-2	24.3.2015  13:43:52	4,014045E-1
24.3.2015  13:43:52	-4,293660E-2	24.3.2015  13:43:52	3,955379E-1
24.3.2015  13:43:52	-4,296884E-2	24.3.2015  13:43:52	3,945709E-1
24.3.2015  13:43:52	-4,296884E-2	24.3.2015  13:43:52	3,914442E-1
24.3.2015  13:43:52	-4,303330E-2	24.3.2015  13:43:52	3,851264E-1
24.3.2015  13:43:52	-4,306554E-2	24.3.2015  13:43:52	3,836758E-1
24.3.2015  13:43:52	-4,506400E-2	24.3.2015  13:43:52	4,093662E-1
24.3.2015  13:43:52	-4,393584E-2	24.3.2015  13:43:52	3,739090E-1
24.3.2015  13:43:52	-4,322670E-2	24.3.2015  13:43:52	3,663341E-1
24.3.2015  13:43:52	-4,313000E-2	24.3.2015  13:43:52	3,615312E-1
24.3.2015  13:43:52	-4,309777E-2	24.3.2015  13:43:52	3,576309E-1
24.3.2015  13:43:52	-4,287214E-2	24.3.2015  13:43:52	3,488311E-1
24.3.2015  13:43:52	-4,274320E-2	24.3.2015  13:43:52	3,466070E-1
