waveform	[0]		[1]	
t0	24.3.2015  13:51:24		24.3.2015  13:51:24	
delta t	2,500000E-6		2,500000E-6	

time[0]	Y[0]	time[1]	Y[1]
24.3.2015  13:51:24	2,921822E-2	24.3.2015  13:51:24	-2,419175E-1
24.3.2015  13:51:24	2,934716E-2	24.3.2015  13:51:24	-2,427234E-1
24.3.2015  13:51:24	2,999182E-2	24.3.2015  13:51:24	-2,431746E-1
24.3.2015  13:51:24	3,031416E-2	24.3.2015  13:51:24	-2,436904E-1
24.3.2015  13:51:24	3,092659E-2	24.3.2015  13:51:24	-2,446251E-1
24.3.2015  13:51:24	3,137786E-2	24.3.2015  13:51:24	-2,451731E-1
24.3.2015  13:51:24	3,176466E-2	24.3.2015  13:51:24	-2,456566E-1
24.3.2015  13:51:24	3,247379E-2	24.3.2015  13:51:24	-2,461401E-1
24.3.2015  13:51:24	3,257049E-2	24.3.2015  13:51:24	-2,465269E-1
24.3.2015  13:51:24	3,279612E-2	24.3.2015  13:51:24	-2,467848E-1
24.3.2015  13:51:24	3,318292E-2	24.3.2015  13:51:24	-2,471716E-1
24.3.2015  13:51:24	3,392429E-2	24.3.2015  13:51:24	-2,475262E-1
24.3.2015  13:51:24	3,440779E-2	24.3.2015  13:51:24	-2,478485E-1
24.3.2015  13:51:24	3,447226E-2	24.3.2015  13:51:24	-2,477840E-1
24.3.2015  13:51:24	3,492353E-2	24.3.2015  13:51:24	-2,477196E-1
24.3.2015  13:51:24	3,534256E-2	24.3.2015  13:51:24	-2,478163E-1
24.3.2015  13:51:24	3,566489E-2	24.3.2015  13:51:24	-2,477518E-1
24.3.2015  13:51:24	3,592276E-2	24.3.2015  13:51:24	-2,476873E-1
24.3.2015  13:51:24	3,653519E-2	24.3.2015  13:51:24	-2,476229E-1
24.3.2015  13:51:24	3,698646E-2	24.3.2015  13:51:24	-2,472361E-1
24.3.2015  13:51:24	3,714763E-2	24.3.2015  13:51:24	-2,471071E-1
24.3.2015  13:51:24	3,740549E-2	24.3.2015  13:51:24	-2,466236E-1
24.3.2015  13:51:24	3,785676E-2	24.3.2015  13:51:24	-2,461401E-1
24.3.2015  13:51:24	3,817909E-2	24.3.2015  13:51:24	-2,458178E-1
24.3.2015  13:51:24	3,853366E-2	24.3.2015  13:51:24	-2,451409E-1
24.3.2015  13:51:24	3,872706E-2	24.3.2015  13:51:24	-2,447218E-1
24.3.2015  13:51:24	3,888823E-2	24.3.2015  13:51:24	-2,439160E-1
24.3.2015  13:51:24	3,917833E-2	24.3.2015  13:51:24	-2,430135E-1
24.3.2015  13:51:24	3,940396E-2	24.3.2015  13:51:24	-2,423043E-1
24.3.2015  13:51:24	4,004863E-2	24.3.2015  13:51:24	-2,416919E-1
24.3.2015  13:51:24	3,995193E-2	24.3.2015  13:51:24	-2,408861E-1
24.3.2015  13:51:24	4,014533E-2	24.3.2015  13:51:24	-2,397257E-1
24.3.2015  13:51:24	4,079000E-2	24.3.2015  13:51:24	-2,387264E-1
24.3.2015  13:51:24	4,059660E-2	24.3.2015  13:51:24	-2,377272E-1
24.3.2015  13:51:24	4,111233E-2	24.3.2015  13:51:24	-2,365668E-1
24.3.2015  13:51:24	4,108010E-2	24.3.2015  13:51:24	-2,354386E-1
24.3.2015  13:51:24	4,120903E-2	24.3.2015  13:51:24	-2,341170E-1
24.3.2015  13:51:24	4,137020E-2	24.3.2015  13:51:24	-2,326665E-1
24.3.2015  13:51:24	4,137020E-2	24.3.2015  13:51:24	-2,308615E-1
24.3.2015  13:51:24	4,162806E-2	24.3.2015  13:51:24	-2,294110E-1
24.3.2015  13:51:24	4,162806E-2	24.3.2015  13:51:24	-2,278960E-1
24.3.2015  13:51:24	4,188593E-2	24.3.2015  13:51:24	-2,264777E-1
24.3.2015  13:51:24	4,195040E-2	24.3.2015  13:51:24	-2,244793E-1
24.3.2015  13:51:24	4,214380E-2	24.3.2015  13:51:24	-2,226742E-1
